id,organization_id,province_id,city_id,district_id,village_id,photo,contact,fax,name,name_change,phone,website,address,postal_code,type,system_type,code_system,birth_certificate,statement_letter,status,created_at,updated_at,deleted_at,Golongan
112,,31.0,3173.0,3173080.0,3173080003.0,,Dimas Aditya Nugraha,,"DIREKTORAT JENDERAL INFORMASI DAN KOMUNIKASI PUBLIK, KEMENTERIAN KOMUNIKASI DAN INFORMATIKA",,(+62) 3844309,,Ged. Kementerian Komunikasi Dan Informatika Jl. Medan Merdeka Barat No. 9,,1.0,isbn,119000100.0,,,2,2019-07-25 11:43:15,2021-03-24 14:42:12,,2
113,,,,,,,"BambangTrisutrisno, S. Kom",,LEMBAGA KAJIAN PERTAHANAN UNTUK KEDAULATAN NKRI (KERIS),,62813 28055730,,"Perum Bale Agung 28 Purwosari, Desa Sinduadi, Kec. MlatiKabupaten Sleman Perum Bale Agung 28 Purwosari, Desa Sinduadi, Kec. Mlati
Kabupaten Sleman",,1.0,isbn,912000178.0,,,2,2019-07-25 11:43:23,2019-07-25 11:43:23,,2
114,,,,,,,"Mimi Haryani, S.E., M.si",,INDONESIAN AGENCY FOR AGRICULTURAL RESEARCH AND DEVELOPMENT (IAARD) PRESS,,(+62) 217806202,,Badan Penelitian Dan Pengembangan Pertanian Jalan Raya Ragunan No. 29 Pasar Minggu,,1.0,isbn,413000185.0,,,2,2019-07-25 11:44:31,2019-07-25 11:44:31,,2
115,,,,,,,Lucya Andam Dewi,,BUMI AKSARA,,82113191195,,Kantor Bumi Aksara Jl.  Sawo Raya No.18 Rawamangun,,1.0,isbn,912000115.0,,,2,2019-07-25 12:11:10,2019-07-25 12:11:10,,2
116,,,,,,,Rusmiyatiningsih,,PERPUSTAKAAN UNIVERSITAS INDONESIA (UI),,(021)7270751,,"Perpustakaan UI, Gedung Crystal Of Knowledge Jl. Prof. Dr. Nugroho Notosusanto",,1.0,isbn,516000146.0,,,2,2019-07-25 13:42:32,2019-07-25 13:42:32,,2
127,,,,,,,"Dr. Ida Bagus Amertha Putra Manuaba, Sked, Mbiomed",,PT INTISARI SAINS MEDIS,,(+62) 85256572229,,"Gedung Serbaguna JCI Jl. Batanghari III Blok C, Nomor 9",,1.0,isbn,618000060.0,,,2,2019-07-31 13:50:50,2019-07-31 13:50:50,,1
128,,34.0,3404.0,3404070.0,3404070001.0,,"Dr. Yoseph Yapi Taum, M.hum.",,SANATA DHARMA UNIVERSITY PRESS,,(0274) 513301 ext.51513,,"Lantai 1 Gedung Perpustakaan Universitas Sanata Dharma Jl. Affandi (Gejayan) Mrican, Tromol Pos.29",,1.0,isbn,316000116.0,,,2,2019-08-02 10:27:06,2021-03-23 09:07:45,,2
129,,75.0,7501.0,7501052.0,7501052002.0,,Djafar Mardia,,KSP FAJAR PESISIR,,(+62) 82194398901,,Jl. Pelabuhan Desa Bubaa Kec. Paguyaman Pantai,,1.0,isbn,1118000112.0,,,2,2019-08-02 16:03:32,2020-05-31 05:54:25,,2
130,,,,,,,"I Made Budiasa, S.sos., M.si",,IHDN PRESS,,(+62) 81338722967,,Institut Hindu Dharma Negeri Denpasar Jalan Ratna No 51 Denpasar,,1.0,isbn,515000056.0,,,2,2019-08-06 08:49:13,2019-08-06 08:49:13,,2
131,,,,,,,Dewi Apriani,,KANTOR BAHASA NUSA TENGGARA BARAT,,(0370) 623544,," Jl. Dokter Sujono, Kel. Jempongg Baru, Kec. Sekarbela",,1.0,isbn,1218000005.0,,,2,2019-08-06 09:33:38,2019-08-06 09:33:38,,2
133,,34.0,3404.0,3404120.0,3404120005.0,,Muhammad Anwar,,AMONG KARTA,,(+62) +6281328065224,,"Kavling Taman Bunga Blok Q-20 Dayakan RT.06 RW.36, Desa Sardonoharjo, Kec. Ngaglik, Kab. Sleman, DIY",,1.0,isbn,1118000131.0,,,2,2019-08-09 15:30:20,2021-01-06 18:26:45,,2
134,,,,,,,Woro Sri Suharti,,LABORATORIUM PERLINDUNGAN TANAMAN FAKULTAS PERTANIAN UNIVERSITAS JENDERAL SOEDIRMAN,,(+62) 281638791,,"Gedung Fakultas Pertanian Jl. Dr. Soeparno No 61, Karangwangkal, Purwokerto",,1.0,isbn,219000027.0,,,2,2019-08-12 09:12:09,2019-08-12 09:12:09,,2
135,,34.0,3404.0,3404110.0,3404110001.0,,Nur Indah Kurniawati,,MATEMATIKA,,(0274)882262,,Ruko Jambusari No. 7a Jalan Raya Candi Gebang,,1.0,isbn,615000086.0,,,2,2019-08-12 09:27:45,2020-03-11 15:09:20,,2
136,,,,,,,Roriana Hanani,,BADAN INFORMASI GEOSPASIAL (BIG),,62218752062,,Gedung Badan Informasi Geospasial Jl. Raya Jakarta-Bogor KM 46,,1.0,isbn,1112000054.0,,,2,2019-08-13 10:41:16,2019-08-13 10:41:16,,2
138,,32.0,3276.0,3276030.0,3276030010.0,,Rudiansyah,,CV GEMA INSANI PRESS,,(+62) 217708891,,Gema Insani Jl. Ir. H. Djuanda,,1.0,isbn,712000069.0,,,2,2019-08-15 13:57:15,2020-05-19 10:38:47,,1
150,,,,,,,Arif Abdulrakhim,,CALPULIS,,8121551801,,CV. Graha Litera. Ruko Jambusari No. 7a Jalan Raya Candi Gebang,,1.0,isbn,815000146.0,,,2,2019-08-19 16:54:47,2019-08-19 16:54:47,,2
151,,34.0,3404.0,3404110.0,3404110001.0,,Nur Indah Kurniawati,,EXPERT,,(0274)882262,,Ruko Jambusari No. 7a Jl. Raya Candi Gebang,,1.0,isbn,1216000027.0,,,2,2019-08-19 17:26:28,2020-03-10 15:21:32,,2
152,,34.0,3404.0,3404110.0,3404110001.0,,Nur Indah Kurniawati,,MOBIUS,,(0274)882262,,Ruko Jambusari No. 7a Jalan Raya Candi Gebang,,1.0,isbn,312000416.0,,,2,2019-08-19 17:28:39,2020-03-27 13:47:08,,2
153,,34.0,3404.0,3404110.0,3404110001.0,,Nur Indah Kurniawati,,HISTOKULTURA,,(62274)882262,,Graha Ilmu. Ruko Jambusari No. 7a Jalan Raya Candi Gebang,,1.0,isbn,615000088.0,,,2,2019-08-19 17:29:40,2020-04-20 10:41:59,,2
154,,,,,,,Nur Indah Kurniawati,,ARTTEX,,(0274)882262,,Ruko Jambusari Jl. Raya Candi Gebang,,1.0,isbn,1216000035.0,,,2,2019-08-19 17:30:04,2019-08-19 17:30:04,,2
155,,34.0,3404.0,3404070.0,3404070001.0,,Christina Sri Wardani,,PT. KANISIUS,,(+62) 274588783,,"Jl. Cempaka 9, Deresan",,1.0,isbn,114000053.0,,,2,2019-08-20 10:51:35,2021-06-11 14:10:57,,1
156,,,,,,,6281276272981,,RIAU CREATIVE MULTIMEDIA,,6281276272981,,"Griya Bina Widya Unri Blok B No. 36 Simpangbaru, Tampan, Pekanbaru Griya Bina Widya Unri Blok B No. 36 Simpangbaru, Tampan, Pekanbaru",,1.0,isbn,513000046.0,,,2,2019-08-22 13:50:27,2019-08-22 13:50:27,,2
157,,,,,,,Selvi Marlenni,,TAMAN KARYA,,(0761)7875794,, Jl. Tuah Karya Perum Puri Alam Permai I Blok C12 Tampan,,1.0,isbn,518000008.0,,,2,2019-08-22 13:51:36,2019-08-22 13:51:36,,2
158,,14.0,1401.0,1401030.0,1401030026.0,,Ir. Budianto,,BPS KABUPATEN KUANTAN SINGINGI,,(0760)21190,,"Bps Kabupaten Kuantan Singingi Jl Roesdi S Abrus No 12, Teluk Kuantan",,1.0,isbn,517000013.0,,,2,2019-08-23 08:56:20,2020-06-09 11:18:39,,3
159,,14.0,1471.0,1471021.0,1471021004.0,,Ajid Hajiji,,BPS KOTA PEKANBARU,,(0761)7874567,,"Gedung Bps Kota Pekanbaru Jl. Rawa Indah, Kel. Sidomulyo Timur, Kec. Marpoyan Damai, Pekanbaru, Riau, 28125",,1.0,isbn,517000086.0,,,2,2019-08-23 15:46:38,2020-04-23 13:09:37,,3
170,,,,,,,"Ir. Hendra Gunawan, M.T",,LPTIK UNAND,,751775827,,Gedung Perpustakaan Universitas Andalas Lantai Dasar Kampus Limau Manis,,1.0,isbn,516000134.0,,,2,2019-08-28 10:01:50,2019-08-28 10:01:50,,2
171,,34.0,3404.0,3404110.0,3404110001.0,,Nur Indah Kurniawati,,MANUSCRIPT,,(0274)882262,,Ruko Jambusari No. 7a Jalan Raya Candi Gebang,,1.0,isbn,112000246.0,,,2,2019-08-28 11:33:38,2021-06-28 16:09:20,,2
172,,,,,,,Yosi,,ADIKA,,227805555,,adika Kaum Kidul no. 42B,,1.0,isbn,615000008.0,,,2,2019-08-28 11:49:17,2019-08-28 11:49:17,,2
173,,,,,,,Syaista Nur,,BANK INDONESIA,,(+62) 81382353562,,Gedung B Menara Syrafudin Prawiranegara Bank Indonesia Jl Mh Thamrin No 2 Jakarta Pusat,,1.0,isbn,314000169.0,,,2,2019-08-28 12:26:17,2019-08-28 12:26:17,,2
174,,,,,,,Nur Indah Kurniawati,,COGNITORA,,(62274)882262,,Graha Literata Jalan Raya Candi Gebang No. I No. 23,,1.0,isbn,815000148.0,,,2,2019-08-28 12:49:25,2019-08-28 12:49:25,,2
175,,,,,,,Mukhamad Ali Imron,,CV. BITI DJAYA,,(+62) 81327418870,, Dusuh Campursari Rt 01 Rw 01 Kec. Selomerto,,1.0,isbn,618000057.0,,,2,2019-08-28 12:50:02,2019-08-28 12:50:02,,1
176,,35.0,3502.0,3502170.0,3502170013.0,,Lia Indra Andriana,,CV. HARU,,(+62) 352481444,,Toko Hasil Sejati Jl. Sulawesi No 17 Kelurahan Mangkujayan,,1.0,isbn,418000013.0,,,2,2019-08-28 12:50:41,2020-03-20 14:35:02,,1
177,,,,,,,Irwan Pachrozi,,"DINAS PENDIDIKAN, PEMUDA, OLAHRAGA, DAN PARIWISATA KABUPATEN BANYUASIN",,(+62) 7117690010,,Gedung B Jalan Sekojo No 23-24 Pangkalan Balai,,1.0,isbn,1114000079.0,,,2,2019-08-28 12:56:45,2019-08-28 12:56:45,,2
178,,,,,,,Nur Indah Kurniawati,,EKUILIBRIA,,(+62)  (0274)882262,,CV. Graha Literata Jalan Raya Candi Gebang No. I No. 23,,1.0,isbn,815000149.0,,,2,2019-08-28 12:58:22,2019-08-28 12:58:22,,2
179,,34.0,3404.0,3404110.0,3404110001.0,,Nur Indah Kurniawati,,EXPLORE,,(0274)882262,,Ruko Jambusari No. 7a Jalan Raya Candi Gebang,,1.0,isbn,517000093.0,,,2,2019-08-28 12:59:59,2020-04-20 10:40:33,,2
180,,34.0,3404.0,3404110.0,3404110001.0,,Nur Indah Kurniawati,,LUMELA,,(0274)882262,,Ruko Jambusari No. 7a Jalan Raya Candi Gebang,,1.0,isbn,1117000072.0,,,2,2019-08-28 13:08:44,2020-03-23 16:34:32,,2
181,,,,,,,Nur Indah Kurniawati,,MORFALINGUA,,(62274)882262,,CV. Graha litera Ruko Jambusari No. 7a Jalan Raya Candi Gebang,,1.0,isbn,615000087.0,,,2,2019-08-28 13:12:34,2019-08-28 13:12:34,,2
182,,34.0,3404.0,3404110.0,3404110001.0,,Nur Indah Kurniawati,,PLANTAXIA,,(62274)882262,,Graha Ilmu  Ruko Jambusari No. 7a Jalan Raya Candi Gebang,,1.0,isbn,1014000134.0,,,2,2019-08-28 13:14:24,2020-03-10 14:15:04,,2
183,,34.0,3404.0,3404110.0,3404110001.0,,Nur Indah Kurniawati,,PSIKOSAIN,,(62274)882262,,Graha Ilmu. Ruko Jambusari No. 7a Jalan Raya Candi Gebang,,1.0,isbn,615000084.0,,,2,2019-08-28 13:15:21,2020-03-10 13:45:20,,2
184,,34.0,3404.0,3404110.0,3404110001.0,,Nur Indah Kurniawati,,PUSTAKA ANAK,,274882262,,Graha Ilmu - Ruko Jambusari No. 7a Jalan Raya Candi Gebang,,1.0,isbn,112002215.0,,,2,2019-08-28 13:18:19,2020-03-10 15:11:09,,2
185,,34.0,3404.0,3404110.0,3404110001.0,,Nur Indah Kurniawati,,PUSTAKA DINIYAH,,(+62) 811293640,,Perum Candi Gebang Jalan Candi Gebang Blok S No. 5,,1.0,isbn,615000075.0,,,2,2019-08-28 13:20:08,2020-03-10 11:34:24,,2
186,,34.0,3404.0,3404110.0,3404110001.0,,Nur Indah Kurniawati,,RUMAH PENGETAHUAN,,(+62)  (0274)882262,,Ruko Jambusari No. 7a Jalan Raya Candi Gebang,,1.0,isbn,418000123.0,,,2,2019-08-28 13:21:05,2020-03-10 15:18:39,,2
187,,,,,,,Almuttaqin,,SENJA MEDIA UTAMA,,2129444697,,"Senja Media Utama Jl. Kemang I No. 03a, Kp. Cikumpa,
Sukmajaya, Depok-jawa Barat",,1.0,isbn,915000140.0,,,2,2019-08-28 13:22:32,2019-08-28 13:22:32,,2
188,,,,,,,Villia Anggraini,,STKIP PGRI SUMBAR PRESS,,(+62) 7517053731,,Gedung A. Lantai 2 Stkip Pgri Sumatera Barat Jalan Gunung Pangilun,,1.0,isbn,513000160.0,,,2,2019-08-28 13:25:23,2019-08-28 13:25:23,,2
189,,34.0,3404.0,3404110.0,3404110001.0,,Nur Indah Kurniawati,,TEXTIUM,,(0274)882262,,Ruko Jambusari No. 7a Jalan Raya Candi Gebang,,1.0,isbn,1216000034.0,,,2,2019-08-28 13:27:02,2020-04-20 10:38:13,,2
190,,,,,,,Nur Indah Kurniawati,,TRANS TEKNO,,(62274)882262,,CV. Graha Litera. Ruko Jambusari No. 7a Jalan Raya Candi Gebang,,1.0,isbn,517000043.0,,,2,2019-08-28 13:30:01,2019-08-28 13:30:01,,2
191,,,,,,,"Dr. R.A. Noer Doddy Irmawati, M.hum",,UNIVERSITAS AHMAD DAHLAN,,(+62) 85817675665,,"Ged. Universitas Ahmad Dahlan Kampus Ii Jl. Pramuka No.42, Umbulharjo",,1.0,isbn,1116000021.0,,,2,2019-08-28 13:31:34,2019-08-28 13:31:34,,2
192,,,,,,,Rianto,,PUSTAKA KAJI,,(+62) 81382519012,,"Kampus A Univ. Negeri Jakarta, Sekretariat Lembaga Kajian Mahasiswa Unj (Lkm Unj), Gedung G Ruang 305 Jalan Rawamangun Muka, Pulogadung",,1.0,isbn,1212000014.0,,,2,2019-08-28 14:17:37,2019-08-28 14:17:37,,2
193,,,,,,,Cornelia,,LEMBAGA PENELITIAN DAN PENGABDIAN KEPADA MASYARAKAT LONDON SCHOOL OF PUBLIC RELATIONS JAKARTA,,(+62) 2157942471,,Intiland Jl. Jend Sudirman Kav 32,,1.0,isbn,1218000093.0,,,2,2019-08-29 10:21:19,2019-08-29 10:21:19,,2
194,,33.0,3374.0,3374140.0,3374140013.0,,85640575097,,STIKES TELOGOREJO SEMARANG,,2476632823,,Gd. Stikes Telogorejo Lantai 3 Jl. Puri Anjasmoro/Arteri Yos Sudarso,,1.0,isbn,415000021.0,,,2,2019-08-29 12:56:40,2021-03-05 13:03:10,,2
195,,,,,,,ICJR,,INSTITUTE FOR CRIMINAL JUSTICE REFORM (ICJR),,(+62) 217981190,," Jl. Attahiriyah No. 29, Pejaten Barat, Pasar Minggu",,1.0,isbn,412000211.0,,,2,2019-08-30 15:18:32,2019-08-30 15:18:32,,2
196,,36.0,3674.0,3674060.0,3674060007.0,,Mawar Deni R,,INDOCAMP (PELAPORAN),,(+62) 7314567,,"Jl. Cendrawasih Raya A27 / 4 Pondok Safari Indah, Pondok Aren",,1.0,isbn,818000085.0,,,2,2019-08-30 15:55:32,2020-04-18 17:52:22,,2
210,,,,,,,81260980286,,CV. PRAYATNA SANGKARA PUSTAKA,,81260980286,,Batam Center Perum Legenda Malaka Blok B 8 No. 2 ,,1.0,isbn,315000112.0,,,2,2019-09-08 09:15:35,2019-09-08 09:15:35,,1
230,,34.0,3402.0,3402130.0,3402130008.0,,Drs. Masngut Taufiq,,CITRA AJI PARAMA,,(+62) 2744536316,,Jl. Babadan KD VIII No. 749 Banguntapan,,1.0,isbn,312000353.0,,,2,2019-09-11 09:16:24,2020-04-23 11:34:06,,2
231,,,,,,,Didik Suhartono,,CV KOMPETENSI TERAPAN SINERGI PUSTAKA (KTSP),,(+62)744536316,," Jl. Babadan No. 749 KD VIII Plumbon, Banguntapan, Bantul",,1.0,isbn,512000407.0,,,2,2019-09-11 09:20:33,2019-09-11 09:20:33,,1
232,,,,,,,Antonius Fran Setiawan,,PT SKRIPTA MEDIA CREATIVE,,(+62) 2744536334,," Jl. Babadan No. 749 Kd Viii Plumbon, Banguntapan, Bantul
",,1.0,isbn,512000156.0,,,2,2019-09-11 13:39:17,2019-09-11 13:39:17,,1
233,,,,,,,"Rahmat Putra Yudha, M.Ed Tesol",,YUDHA ENGLISH GALLERY,,85252141648,,Komplek Untan Jl. Karangan Blok D No 9 Komplek Untan,,1.0,isbn,712000056.0,,,2,2019-09-12 11:08:24,2019-09-12 11:08:24,,2
234,,31.0,3173.0,3173060.0,3173060008.0,,Utami Kartika Putri,,PT. TRUBUS SWADAYA,,(+62) 218742220,,Wisma Yanakarya Jl. Gunung Sahari Iii No.7 Jakarta Pusat,,1.0,isbn,612000236.0,,,2,2019-09-12 13:21:48,2020-03-03 09:04:29,,1
235,,61.0,6171.0,6171031.0,6171031001.0,,Matsun,,PROGRAM STUDI PENDIDIKAN FISIKA IKIP-PGRI PONTIANAK,,85245919358,,Gedung C Kampus IKIP PGRI Pontianak Jalan Ampera No.88 Pontianak,,1.0,isbn,914000038.0,,,2,2019-09-12 13:30:42,2019-09-12 13:36:49,,2
236,,,,,,,Fakhrul Ar-razi,,PUSTAKA ONE,,081316000636/08991111900,,Forum Indonesia Menulis Jl. Abdul Muis No 32.,,1.0,isbn,714000046.0,,,2,2019-09-12 13:34:03,2019-09-12 13:34:03,,2
238,,,,,,,Catur Sukono,,HALAMAN MOEKA PUBLISHING,,(6221)5659828,," Jl. Manggis Iv, No. 2 Rt/rw 07/04, Tanjung Duren Selatan, Grogol Petamburan",,1.0,isbn,412000230.0,,,2,2019-09-14 09:55:43,2019-09-14 09:55:43,,2
250,,,,,,,"Farli, S.pd",,ENGGANG MEDIA,,(+62) 895379144553,, Jl.ampera Komplek Villa Permata Asri No.e1,,1.0,isbn,317000117.0,,,2,2019-09-16 11:04:55,2019-09-16 11:04:55,,2
251,,,,,,,Fitriyani,,BADAN PENELITIAN DAN PENGEMBANGAN HUKUM DAN HAK ASASI MANUSIA (BALITBANGKUMHAM PRESS),,(+62) 81586355280,,Badan Litbang Hukum dan HAM Jl. H.R. Rasuna Said Kav. 4-5 Kuningan,,1.0,isbn,818000053.0,,,2,2019-09-16 12:47:08,2019-09-16 12:47:08,,2
252,,,,,,,Mahfudin,,PT. LUXIMA METRO MEDIA,,(+62) 2129378394,," Jl. Kalisari III No. 28 A, Pasar Rebo",,1.0,isbn,412000125.0,,,2,2019-09-17 14:40:19,2019-09-17 14:40:19,,1
253,,33.0,3311.0,3311120.0,3311120009.0,,85728835832,,CV SINDUNATA,,0271 781797,,"Gedung Fokus Jl. Diponegoro No. 123 Wirogunan, Kartasura",,1.0,isbn,114000017.0,,,2,2019-09-17 16:15:59,2019-09-18 11:13:53,,1
270,,73.0,7305.0,7305051.0,7305051006.0,,Andi Nurani Mangkawani Arifin,,YAYASAN AHMAR CENDEKIA INDONESIA,,(+62) 85255962536,, Bura'ne Desa Boddia Kecamatan Galesong,,1.0,isbn,819000065.0,,,2,2019-09-22 05:16:38,2019-11-08 14:01:45,,2
290,,34.0,3404.0,3404110.0,3404110001.0,,Nur Indah Kurniawati,,INNOSAIN,,(62274)882262,,Graha Ilmu. Ruko Jambusari No. 7a  Jalan Raya Candi Gebang,,1.0,isbn,815000047.0,,,2,2019-09-23 08:08:22,2020-03-11 15:01:09,,2
291,,32.0,3273.0,3273170.0,3273170002.0,,Yosep Kurnia,,YAYASAN KALAM HIDUP,,(+62) 224207735,,Kalam Hidup Pusat Jln. Naripan No. 67,,1.0,isbn,1012000228.0,,,2,2019-09-24 08:51:32,2020-06-25 09:49:00,,2
292,,32.0,3202.0,3202030.0,3202030001.0,,aghniya,,YAYASAN AMMA,,85217143334,,Jl. Bedeng Rt.02/01 (Kalangbentang) Desa Pasiripis Kecamatan Surade,,1.0,edep,,,,2,2019-09-25 08:33:54,2019-09-25 08:33:54,,2
293,,,,,,,Nur Indah Kurniawati,,TRANS MEDIKA,,(0274)882262,,Graha Ilmu. Ruko Jambusari No. 7a Jalan Raya Candi Gebang,,1.0,isbn,615000077.0,,,2,2019-09-26 08:32:30,2019-09-26 08:32:30,,2
294,,31.0,3173.0,3173070.0,3173070002.0,,Rudi Hartono,,PT. PENEBAR SWADAYA,,6221 29617008,,Jl. Gunung Sahari Iii No. 7,,1.0,isbn,716000048.0,,,2,2019-09-26 13:58:06,2020-06-12 13:57:07,,1
295,,,,,,,Ainun Mardia Haarahap,,A-FAMILY PUBLISHING,,(+62) 81265358943,, Janji Mauli Mt,,1.0,isbn,418000018.0,,,2,2019-09-26 14:23:34,2019-09-26 14:23:34,,2
296,,,,,,,Nike Prima Dewi,,PT RUMAH INSPIRASI KREASI,,(+62) 811174860,,Living Loving Di Aidea Indonesia Jalan Pangeran Antasari No. 10,,1.0,isbn,919000103.0,,,2,2019-09-30 09:49:52,2019-09-30 09:49:52,,1
297,,35.0,3578.0,3578030.0,3578030004.0,,"Dr. Ari Wahyudi., M.si.",,UNESA UNIVERSITY PRESS,,(+62) 81330156659,,Kampus Unesa Ketintang Gedung C15 JL. Ketintang,,1.0,isbn,1016000034.0,,,2,2019-09-30 09:52:56,2020-11-30 10:30:24,,2
313,,17.0,1771.0,1771010.0,1771010005.0,,Dodi Isran,,"ZIGIE UTAMA, CV",,(+62) 85369179919,,Kantor Cv. Zigie Utama Jl.DP. Negara V Perum Tanjung Gemilang Blok C RT.008 RW. 002 Kel.sukarami Kec.selebar,,1.0,isbn,618000007.0,,,2,2019-10-03 00:45:47,2020-01-30 13:08:27,,2
314,,,,,,,Fatrica Syafri,,PROGRAM STUDI PIAUD FAKULTAS TARBIYAH DAN TADRIS IAIN BENGKULU,,(+62) 85273362616,,Gedung Prodi Piaud Fakultas Tarbiyah Dan Tadris Iain Bengkulu Jl. Raden Patah,,1.0,isbn,819000008.0,,,2,2019-10-03 00:45:55,2019-10-03 00:45:55,,2
315,,32.0,3272.0,3272040.0,3272040002.0,,"Mustiali, M.m.pd.",,SYAMSUL 'ULUM PUSTAKA,,(+62) 81933137566,,STAI Syamsul 'Ulum Jl. Bhayangkara No. 33 Gunungpuyuh,,1.0,isbn,1218000039.0,,,2,2019-10-03 16:01:31,2019-11-11 17:43:22,,2
316,,12.0,1275.0,1275010.0,1275010007.0,,Janner Simarmata,,YAYASAN KITA MENULIS,,(+62) 81396807167,,"Jl. Bunga Terompet Komplek Cipta Pesona 2 No. D.25    Kel. Simpang Selayang, Kec. Medan Tuntungan",,1.0,isbn,819000063.0,,,2,2019-10-06 21:52:52,2020-03-16 15:41:45,,2
317,,,,,,,Agus Mohammad Arifin,,REATIV,,(+62) 82332982636,, Desa Banaran,,1.0,isbn,1217000155.0,,,2,2019-10-06 23:48:16,2019-10-06 23:48:16,,2
318,,,,,,,Ade Tubagus Salim,,SUKSES MULIA INSANI,,(+62) 88222255249,,Gedung Permata Jl. Ciputat Raya,,1.0,isbn,319000076.0,,,2,2019-10-07 05:07:55,2019-10-07 05:07:55,,2
319,,,,,,,8567486970,,AL QOLAM,,217871360,,"Ged.  Jl. Sedap Malam III, Rt 2, Rw 17, No. 62
Pisangan, Ciputat Timur",,1.0,isbn,415000055.0,,,2,2019-10-07 07:53:53,2019-10-07 07:53:53,,2
320,,,,,,,Sholahuddin Al Ayyubi,,CV. KANAKA MEDIA,,(+62) +628563445236,,Ruko Jl. Hm Nur 9 Candi,,1.0,isbn,317000237.0,,,2,2019-10-07 07:57:29,2019-10-07 07:57:29,,1
321,,,,,,,ITB PRESS,,ITB PRESS,,62222504257,,"Gd. Perpustakaan Pusat ITB, Lt. Basemen Jl. Ganesha 10",,1.0,isbn,1012000266.0,,,2,2019-10-07 08:35:19,2019-10-07 08:35:19,,2
322,,,,,,,Rini,,CV. ASWAJA PRESSINDO,,(0274)4462377,," Jl. Plosokuning Raya V No. 73 Minomartani, Ngaglik, Sleman",,1.0,isbn,712000243.0,,,2,2019-10-07 08:46:20,2019-10-07 08:46:20,,1
323,,35.0,3573.0,3573020.0,3573020011.0,,Gedeon Soerja,,MEDIA NUSA CREATIVE,,81233340088,,Bukit Cemara Tidar H5 No. 34-36 ,,1.0,isbn,115000112.0,,,2,2019-10-07 08:47:13,2019-12-03 14:19:54,,2
324,,33.0,3374.0,3374050.0,3374050003.0,,"Bayu Wijayama, S.pd, M.pd",,QAHAR PUBLISHER,,(+62) 81226601611,," Jl. Randusari Pos Iii/390a Kelurahan Randusari, Kecamatan Semarang Selatan, Kota Semarang",,1.0,isbn,819000101.0,,,2,2019-10-07 10:12:36,2019-10-08 00:40:46,,2
325,,,,,,,Tyan,,UPPM UNIVERSITAS MALAHAYATI,,(+62) 89524273965,,Rektorat Lt 5 Universitas Malahayati Jl. Pramuka No 27 Kemiling Bandar Lampung,,1.0,isbn,419000056.0,,,2,2019-10-07 10:13:34,2019-10-07 10:13:34,,2
326,,,,,,,Rachmat Taufiq Hidayat,,PT. DUNIA PUSTAKA JAYA,,227321911,,Gd. Pustaka Jaya Jl. Gumuruh No. 51 ,,1.0,isbn,1216000101.0,,,2,2019-10-07 14:33:09,2019-10-07 14:33:09,,1
327,,,,,,,Puspasari Setyaningrum,,PT. RUMAH JUARA INDONESIA,,(0274) 4332397,,Gedung Insan Madani Blok B Lt. 2 Jl. Kenanga Sambilegi Maguwoharjo Depok Sleman Yogyakarta,,1.0,isbn,1019000030.0,,,2,2019-10-07 14:52:43,2019-10-07 14:52:43,,1
328,,,,,,,Deri Prasetyo,,CV PELITA AKSARA GEMILANG,,(+62)8975065971,," Sumuran Wetan Rt 001/rw 006, Kragilan, Mojolaban",,1.0,isbn,819000056.0,,,2,2019-10-07 17:18:11,2019-10-07 17:18:11,,1
329,,,,,,,Dedi Muhammad Rudi,,YAYASAN TASIK ZONA BAROKAH,,(+62)  85860867049,,Jl.Benda Nagarasari,,1.0,isbn,818000098.0,,,2,2019-10-07 18:51:30,2019-10-07 18:51:30,,2
330,,,,,,,Hamid S. Guntur,,CV. J-MAESTRO,,(+62) 81242680884,," Jl. Delima V gg.8 No.147 RT016/05 
Prumnas Klender, Jakarta Timur 13460",,1.0,isbn,318000049.0,,,2,2019-10-07 20:02:16,2019-10-07 20:02:16,,1
331,,33.0,3308.0,3308080.0,3308080003.0,,Dicki Agus Nugroho,,PUSTAKA RUMAH C1NTA,,(+62) 85725104352,,Kantor Penerbit Pustaka Rumah C1nta Jl Soekarno-hatta,,1.0,isbn,319000100.0,,,2,2019-10-07 21:30:15,2019-10-07 21:31:35,,2
332,,,,,,,Siti Mariam,,CV. YENDI,,(+62) 83874907982,,Toko Kampung Malang Nengah Rt. 05 Rw.01 Kel. Cijoro Pasir Rangkasbitung,,1.0,isbn,719000100.0,,,2,2019-10-08 04:36:28,2019-10-08 04:36:28,,1
333,,32.0,3273.0,3273210.0,3273210003.0,,"Agus Wardana, S.sos.",,PENERBIT ITENAS,,227272215,,Gedung Perpustakaan Itenas Jl. Phh. Mustopha No.23,,1.0,isbn,216000044.0,,,2,2019-10-08 07:17:30,2020-09-21 09:20:37,,2
334,,,,,,,"Rudy Prihantoro Sh, Mm",,DINAS KOMUNIKASI DAN INFORMATIKA KABUPATEN BATANG,,(0285)392219,,Kantor Diskominfo Kabupaten Batang Jl. Ra. Kartini No.1,,1.0,isbn,119000009.0,,,2,2019-10-08 07:27:17,2019-10-08 07:27:17,,2
